id,airport_ref,airport_ident,length_ft,width_ft,surface,lighted,closed,le_ident,le_latitude_deg,le_longitude_deg,le_elevation_ft,le_heading_degT,le_displaced_threshold_ft,he_ident,he_latitude_deg,he_longitude_deg,he_elevation_ft,he_heading_degT,he_displaced_threshold_ft
232773,5227,OMAD,10499,150,ASP,1,0,13,24.43720054626465,54.44559860229492,10,128.1,1674,31,24.41939926147461,54.47050094604492,10,308.2,2559
232774,5230,OMAL,13123,148,ASP,1,0,01,24.243799209594727,55.60660171508789,869,7,,19,24.279600143432617,55.611698150634766,842,187,
232769,5235,OMDB,14275,197,ASP,1,0,12L,25.26462745666504,55.35042190551758,11,121,1476,30R,25.247709274291992,55.38093185424805,32,301,984
232768,5235,OMDB,14590,197,ASP,1,0,12R,25.252836227416992,55.364376068115234,11,121,2345,30L,25.235919952392578,55.39488220214844,60,301,433
300755,300320,OMDW,14764,197,ASPH,1,0,12,24.907091,55.142071,114,120,,30,24.88607,55.180138,170,300,
335239,300320,OMDW,6030,98,asphalt,0,0,13,24.870681762695312,55.15243911743164,155,121,492,31,24.862060546875,55.167999267578125,155,301,492
232770,5237,OMFJ,10007,148,ASP,1,0,11R,25.114336,56.312618,134,112,2296,29L,25.103825,56.340576,49,292,
232771,5238,OMRK,12336,148,ASP,1,0,16,25.62969970703125,55.93389892578125,72,164.8,,34,25.597000122070312,55.94380187988281,102,344.8,
232763,5239,OMSJ,13320,197,ASP,1,0,12,25.338503,55.5048405,92,122,,30,25.32238,55.53261,111,302,984
237631,5242,OOMS,13123,197,ASP,1,0,08L,23.605907440185547,58.25796890258789,22,85,,26R,23.608919143676758,58.29545974731445,22,265,531
237632,5242,OOMS,13386,148,ASP,1,0,08R,23.5917,58.266899,48,85,1375,26L,23.5945,58.301899,26,265,
237634,5244,OOSA,13123,197,ASP,1,0,07,17.034367,54.069736,63,71,,25,17.046259,54.10519,72,251,
237635,5244,OOSA,4196,59,GRE,0,1,17,17.040300369262695,54.10129928588867,70,174.1,,35,17.028799057006836,54.10260009765625,38,354.1,
327551,299742,OOSH,13173,194,ASP,1,0,15,,,,,,33,,,,,
518631,5251,OPFA,8999,98,CONC,1,0,03L,31.356066,72.986488,589,,,21R,31.376017,73.003532,589,,
238201,5251,OPFA,9324,150,ASPH,1,0,03R,31.354939,72.986717,587,36,,21L,31.375608,73.004379,591,216,
523089,342092,OPGD,12000,148,CON,1,0,07,25.290842,62.481789,58,69,394,25,25.302589,62.515736,64,249,394
333693,333692,OPIS,12001,147,ASP,1,0,10L,33.553001403808594,72.80660247802734,1735,101,,28R,33.547000885009766,72.84519958496094,1750,281,
333694,333692,OPIS,12001,197,ASP,1,0,10R,33.55117416381836,72.80614471435547,1732,100,,28L,33.54512405395508,72.8448257446289,1747,280,
238187,5255,OPKC,10500,151,CON,1,0,07L,24.904699325561523,67.14759826660156,77,74.5,,25R,24.912399291992188,67.1780014038086,100,254.5,
238186,5255,OPKC,11155,151,CON,1,0,07R,24.900400161743164,67.1426010131836,71,74.3,,25L,24.908700942993164,67.17500305175781,89,254.3,
238182,5257,OPLA,11024,151,CON,1,0,18L,31.53660011291504,74.40480041503906,712,181,,36R,31.506500244140625,74.404296875,707,1,
238181,5257,OPLA,9000,151,ASP,1,0,18R,31.533899307250977,74.40280151367188,710,181,,36L,31.509199142456055,74.40239715576172,705,1,
238191,5264,OPMT,12353,148,ASP,1,0,18,30.2198,71.4202,358,183,918,36,30.191,71.4183,402,3,935
238210,5270,OPPS,9000,150,ASP,1,0,17,34.00600051879883,71.51349639892578,1171,175.9,,35,33.98139953613281,71.51570129394531,1211,355.9,
238194,5272,OPQT,11962,150,CON,1,0,13L,30.264099,66.925598,5194,136,,31R,30.2402,66.951797,5267,316,
238195,5272,OPQT,12001,110,ASP,1,0,13R,30.2626,66.923798,,136,,31L,30.2388,66.949997,,316,
238216,5277,OPSD,11995,101,ASP,1,0,14L,35.338402,75.526802,7305,153,,32R,35.322601,75.536903,7315,333,
238215,5277,OPSD,11995,150,ASP,1,0,14R,35.353298,75.530502,7256,147,,32L,35.325699,75.552299,7301,327,
307350,41624,OPST,11811,150,ASP,1,0,22L,,,,,,04R,,,,,
238217,5283,OPTU,6000,98,ASP,1,0,08L,25.985399,63.021198,483,83,,26R,25.9874,63.0392,498,263,
604634,5283,OPTU,9022,148,ASP,1,0,08R,,,,,,26L,,,,,
237083,5289,ORBI,13124,197,CON,1,0,15L,33.28379821777344,44.231201171875,113,150,,33R,33.252601623535156,44.252601623535156,110,330,
237082,5289,ORBI,10830,148,CON,0,0,15R,33.26860046386719,44.21689987182617,114,150,,33L,33.242801666259766,44.23460006713867,113,330,
237093,5290,ORBM,8695,147,CON,1,0,15,36.316799,43.1418,709,158,,33,36.294701,43.153,705,338,
237094,5292,ORER,9197,95,ASP,1,1,15,36.24869918823242,43.9557991027832,1282,152,,33,36.22650146484375,43.97060012817383,1310,332,
237095,5292,ORER,4085,105,ASP,0,1,15L,36.24079895019531,43.964298248291016,1341,151.7,,33R,36.230899810791016,43.97090148925781,1329,331.7,
260374,5292,ORER,,,UNK,0,1,15R,,,1401,,,33L,,,1407,,
237096,5292,ORER,15748,246,Concrete,1,0,18,36.259743,43.946838,,180,,36,36.216473,43.946503,,,
237079,5293,ORKK,9809,148,CON,1,0,13,35.47890090942383,44.33449935913086,1033,133.3,,31,35.46049880981445,44.35850143432617,1059,313.3,
237080,5293,ORKK,8535,160,ASP,1,0,14,35.47890090942383,44.34360122680664,1050,145.3,,32,35.459598541259766,44.359901428222656,1061,325.3,
237090,5294,ORMM,13124,148,CON,1,0,14,30.56220054626465,47.64849853515625,10,137.9,,32,30.535499572753906,47.676300048828125,10,317.9,
313027,311028,ORNI,9842,148,ASP,1,0,10,31.993125915527344,44.38896179199219,103,97,,28,31.9865665435791,44.419647216796875,103,277,
239077,5302,OSAP,9547,148,ASP,1,0,09,36.18230056762695,37.20840072631836,1276,97.3,,27,36.17900085449219,37.240299224853516,1257,277.3,
239086,5303,OSDI,9843,148,ASP,1,1,05L,33.41859817504883,36.5088005065918,2002,48,,23R,33.43629837036133,36.53269958496094,1995,228,
239085,5303,OSDI,11811,148,ASP,1,0,05R,33.3849983215332,36.49610137939453,2020,48,,23L,33.40629959106445,36.52470016479492,2002,228,
238379,5308,OTBD,15000,151,ASP,1,0,15,25.28019905090332,51.55649948120117,35,158.2,2460,33,25.241899490356445,51.57350158691406,25,338.2,
312710,44686,OTHH,15912,197,Asphalt,1,0,16L,25.296100616455078,51.60879898071289,12,156,,34R,25.255399703979492,51.626800537109375,12,336,
312712,44686,OTHH,13944,197,Asphalt,1,0,16R,25.291000366210938,51.589698791503906,12,156,,34L,25.255300521850586,51.60540008544922,12,336,
246245,5311,OYAA,10171,148,ASP,1,0,08,12.826399803161621,45.014801025390625,7,77,,26,12.8326997756958,45.04280090332031,7,257,
246242,5317,OYRN,9843,148,ASP,1,0,06,14.6563,49.362701,49,62,,24,14.669,49.387299,46,242,
246248,5318,OYSN,10669,148,ASP,1,0,18,15.491000175476074,44.219600677490234,7165,179.6,,36,15.46150016784668,44.21979904174805,7216,359.6,
246251,5320,OYSY,9843,120,ASP,0,0,07,15.961099624633789,48.775299072265625,2097,68.5,,25,15.970999717712402,48.80139923095703,2087,248.5,
244713,5388,PANC,10600,150,ASP,1,0,07L,61.169765,-150.008333,128,90,,25R,61.169811,-149.948301,92,270,
244712,5388,PANC,12400,200,ASP,1,0,07R,61.167812,-150.042871,132,90,,25L,61.167881,-149.972649,101,270,
244714,5388,PANC,10865,200,ASP,1,0,15,61.199731,-150.014531,152,165,200,33,61.171042,-149.998469,122,345,565
235365,5430,PGRO,6000,150,ASP,1,0,09,14.174599647521973,145.23399353027344,591,92,,27,14.174099922180176,145.25100708007812,607,272,
236329,5433,PGUM,12015,150,asphalt,1,0,06L,13.478899955749512,144.78399658203125,239,65,,24R,13.490599632263184,144.80999755859375,297,245,
236328,5433,PGUM,10014,150,asphalt,1,0,06R,13.47719955444336,144.78500366210938,231,65,,24L,13.486499786376953,144.80499267578125,284,245,
241261,5448,PHKO,11000,150,ASP,1,0,17,19.7539005279541,-156.04400634765625,47,185,,35,19.72369956970215,-156.0469970703125,37,5,
242399,5449,PHLI,6500,150,ASP,1,0,03,21.972900390625,-159.3489990234375,153,45,,21,21.985599517822266,-159.3350067138672,83,225,205
242400,5449,PHLI,6500,150,ASP,1,0,17,21.981700897216797,-159.33599853515625,92,180,,35,21.96380043029785,-159.33599853515625,92,360,
253727,5453,PHNL,6955,150,ASPH-G,0,0,04L,21.31830025,-157.9230042,10,53,,22R,21.32979965,-157.9069977,10,233,
253728,5453,PHNL,9002,150,ASPH-G,0,0,04R,21.31389999,-157.927002,9,53,,22L,21.3288002,-157.9060059,9,233,
253729,5453,PHNL,3000,150,WATER,0,0,04W,21.314699172973633,-157.91299438476562,,51,,22W,21.319900512695312,-157.906005859375,,231,
253730,5453,PHNL,12360,200,ASPH-G,0,0,08L,21.32519913,-157.9429932,12,90,,26R,21.32519913,-157.9069977,9,270,
253731,5453,PHNL,12000,200,ASPH-G,0,0,08R,21.306800842285156,-157.9459991455078,10,90,,26L,21.306800842285156,-157.91099548339844,10,270,
253732,5453,PHNL,5090,300,WATER,0,0,08W,21.31130028,-157.9170074,,91,,26W,21.31110001,-157.9019928,,271,
240429,5455,PHOG,6998,150,ASP,1,0,02,20.88909912,-156.4360046,54,35,,20,20.9048996,-156.4250031,12,215,
240430,5455,PHOG,4980,150,ASP,1,0,05,20.89800072,-156.4369965,20,56,,23,20.90379906,-156.423996,16,236,
238385,5488,PKMJ,7897,150,ASP,1,0,07,7.062160015106201,171.26100158691406,6,76,,25,7.067359924316406,171.2830047607422,6,256,
237284,5493,PLCH,6900,98,ASP,1,0,08,1.9863300323486328,-157.35899353027344,5,90,,26,1.9863200187683105,-157.34100341796875,5,270,
235786,5499,PTKK,6006,150,ASP,1,0,04,7.456140041351318,151.83700561523438,10,46,,22,7.467639923095703,151.8489990234375,10,226,
238374,5501,PTRO,7200,150,ASP,1,0,09,7.367889881134033,134.53399658203125,176,91,,27,7.367410182952881,134.5540008544922,171,271,
235784,5502,PTSA,5750,150,ASP,1,0,05,5.3524699211120605,162.95199584960938,10,56,,23,5.361380100250244,162.96499633789062,11,236,
235787,5503,PTYA,6000,150,ASP,1,0,07,9.496310234069824,138.0749969482422,91,72,,25,9.501509666442871,138.08999633789062,89,252,
239315,5516,RCKH,10335,197,CON,1,0,09,22.577600479125977,120.33499908447266,20,91.9,525,27,22.57659912109375,120.36499786376953,30,271.9,1477
239321,5520,RCMQ,12000,148,CON,1,0,18,24.2814998626709,120.62000274658203,653,176.5,,36,24.24850082397461,120.62200164794922,663,356.5,
239334,5522,RCNN,10007,148,CON,1,0,18L,22.96430015563965,120.20700073242188,63,178.7,,36R,22.93670082092285,120.20800018310547,32,358.7,
239333,5522,RCNN,10007,148,CON,1,0,18R,22.964099884033203,120.2040023803711,56,178.6,,36L,22.936599731445312,120.2040023803711,25,358.6,
239320,5524,RCQC,9843,148,CON,1,0,02,23.55579948425293,119.6240005493164,103,18.2,,20,23.581499099731445,119.63300323486328,39,198.2,
239322,5527,RCSS,8547,197,ASP,1,0,10,25.069900512695312,121.54000091552734,13,92,,28,25.06909942626953,121.56600189208984,14,272,
239327,5528,RCTP,12008,197,CON,1,0,05L,25.072900772094727,121.21600341796875,73,49.3,,23R,25.09447479248047,121.24337768554688,62,229.3,
239328,5528,RCTP,10991,197,CON,1,0,05R,25.060842514038086,121.2234878540039,106,49.3,347,23L,25.08329963684082,121.25199890136719,95,229.3,1167
255979,5530,RCYU,9022,148,PEM,0,0,03,24.01259994506836,121.61100006103516,45,26,,21,24.034700393676758,121.62300109863281,52,206,
239323,5530,RCYU,9005,75,ASP,0,0,03R,24.01099967956543,121.61299896240234,42,26.2,656,21L,24.03339958190918,121.625,48,206.2,328
239324,5530,RCYU,,,,1,1,XX,,,,,,XX,,,,,
237143,5531,RJAA,8202,196,ASP,1,0,16L,35.80270004272461,140.3800048828125,135,150,190,34R,35.78580093383789,140.39199829101562,141,330,190
237142,5531,RJAA,13123,196,ASP,1,0,16R,35.77439880371094,140.3679962158203,130,150,,34L,35.74330139160156,140.39100646972656,139,330,2460
606090,5533,RJAH,8858,150,ASP,1,0,03L,,,,,,21R,,,,,
237157,5533,RJAH,8858,150,CON,1,0,03R,36.169601,140.410004,105,20,,21L,36.192501,140.421005,105,200,
308417,5536,RJBB,13123,196,ASP,1,0,06L,34.42850112915039,135.20616149902344,24,51,,24R,34.451332092285156,135.24000549316406,32,231,
237239,5536,RJBB,11483,196,ASP,1,0,06R,34.41740036010742,135.22900390625,6,51,,24L,34.437198638916016,135.25900268554688,15,231,
237119,5538,RJBE,8202,200,ASP,1,0,09,34.63159942626953,135.2100067138672,27,84.6,,27,34.6338005065918,135.23699951171875,26,264.6,
237178,5544,RJCC,9843,200,ASP,1,0,01L,42.7616,141.692993,62,353,,19R,42.788399,141.688004,82,173,
237177,5544,RJCC,9843,200,ASP,1,0,01R,42.762001,141.695999,57,353,,19L,42.788799,141.692001,77,173,
237145,5545,RJCH,9842,148,ASP,1,0,12,41.7743,140.804993,92,108,,30,41.765999,140.839005,151,288,
237205,5564,RJFF,9186,197,ASP,1,0,16L,33.596901,130.442993,15,150,,34R,33.575001,130.457993,32,330,
596486,5564,RJFF,8202,197,ASPH,1,0,16R,33.59597,130.441223,23,,,34L,33.576405,130.45459,23,,
237219,5566,RJFK,9840,150,ASP,1,0,16,31.815099716186523,130.71099853515625,906,150,,34,31.79170036315918,130.7270050048828,859,330,
237200,5567,RJFM,8200,150,ASP,1,0,09,31.87619972229004,131.43499755859375,14,85.2,,27,31.87809944152832,131.46200561523438,20,265.2,
237115,5570,RJFR,8202,197,ASP,1,0,18,33.856644,131.03273,20,170,,36,33.834465,131.037262,23,350,
237110,5571,RJFS,6562,148,ASP,1,0,11,33.15119934082031,130.29200744628906,6,99.2,,29,33.14830017089844,130.31300354003906,6,279.2,
237230,5572,RJFT,9840,150,ASP,1,0,07,32.83150100708008,130.84100341796875,601,64.9,,25,32.843101501464844,130.8699951171875,642,244.9,
237194,5573,RJFU,9840,200,ASP,1,0,14,32.926998138427734,129.9029998779297,14,138,,32,32.906898498535156,129.9239959716797,15,318,
237195,5573,RJFU,4350,100,ASP,1,1,18,32.933998107910156,129.93299865722656,18,174.2,245,36,32.92210006713867,129.9340057373047,18,354.2,245
237114,5576,RJGG,11483,197,PEM,1,0,18,34.8739013671875,136.802001953125,15,168.8,,36,34.842899322509766,136.8090057373047,15,348.8,
237232,5585,RJNK,8860,150,PEM,1,1,06,36.387001037597656,136.39500427246094,36,55.5,,24,36.40079879760742,136.4199981689453,18,235.5,
237233,5585,RJNK,8876,148,ASP,1,0,06T,36.387699127197266,136.3939971923828,36,55.5,,24T,36.4015007019043,136.41900634765625,18,235.5,
330022,299238,RJNS,7218,197,asphalt concrete,0,0,12,,,454,128,,30,,,413,308,
237148,5590,RJOA,9842,200,ASP,1,0,10,34.43600082397461,132.9029998779297,1072,90,,28,34.43600082397461,132.93600463867188,1067,270,
237153,5591,RJOB,9843,150,ASP,1,0,07,34.75,133.84100341796875,806,59,,25,34.76390075683594,133.8699951171875,804,239,
237199,5596,RJOK,8203,148,ASP,1,0,14,33.55329895019531,133.65899658203125,42,131,,32,33.538700103759766,133.67999267578125,18,311,
237146,5597,RJOM,8200,150,ASP,1,0,14,33.834598541259766,132.68899536132812,25,130.5,,32,33.81990051269531,132.7100067138672,17,310.5,
237186,5598,RJOO,5997,150,ASP,1,0,14L,34.7952995300293,135.4290008544922,50,135,,32R,34.783599853515625,135.4429931640625,34,315,
237185,5598,RJOO,9840,200,CON,1,0,14R,34.79130172729492,135.4290008544922,46,135,,32L,34.77220153808594,135.45199584960938,31,315,
237172,5600,RJOS,6560,150,ASP,1,0,11,34.134700775146484,134.5959930419922,6,102.4,,29,34.13090133666992,134.61700439453125,26,282.4,
237154,5601,RJOT,8200,200,ASP,1,0,08,34.21070098876953,134.0030059814453,583,72.8,,26,34.21739959716797,134.0290069580078,586,252.9,
237138,5605,RJSA,9846,200,ASP,1,0,06,40.72489929199219,140.6750030517578,647,52,,24,40.741600036621094,140.7030029296875,664,232,
237165,5613,RJSN,4300,150,ASP,1,0,04,37.948299407958984,139.11500549316406,23,31.9,,22,37.95830154418945,139.1230010986328,6,211.9,
237166,5613,RJSN,8200,150,ASP,1,0,10,37.9567985534668,139.0959930419922,29,92.7,,28,37.9557991027832,139.12399291992188,12,272.7,
237214,5615,RJSS,9842,150,ASP,1,0,09,38.13880157470703,140.8990020751953,11,82.5,,27,38.14229965209961,140.93299865722656,15,262.5,
237215,5615,RJSS,3940,150,ASP,1,0,12,38.13949966430664,140.9149932861328,6,117.7,,30,38.1343994140625,140.927001953125,5,297.7,
237196,5627,RJTT,8202,200,ASP,1,0,04,35.549015,139.761274,19,35,,22,35.567459,139.777114,35,215,
308751,5627,RJTT,8202,200,ASP,1,0,05,35.524001,139.803469,46,57,,23,35.540598,139.822125,55,223,
237198,5627,RJTT,11024,200,ASP,1,0,16L,35.565897,139.78655,22,150,1280,34R,35.53969,139.805142,20,330,1180
237197,5627,RJTT,9843,200,ASP,1,0,16R,35.560452,139.768734,20,150,1770,34L,35.536591,139.785672,20,330,
302304,302303,RKJB,9186,,concrete,1,0,01,34.978824615478516,126.3829116821289,32,14,,19,35.004005432128906,126.38270568847656,51,194,
237290,5638,RKNY,8202,148,CON,1,0,15,38.070098876953125,128.66000366210938,230,141,,33,38.0526008605957,128.67799377441406,227,321,
237295,5639,RKPC,10433,148,ASP,1,0,07,33.50040054321289,126.46900177001953,86,58.5,,25,33.51449966430664,126.49700164794922,76,238.5,
237296,5639,RKPC,6268,148,ASP,1,0,13,33.515499114990234,126.48699951171875,67,125.6,,31,33.50550079345703,126.50399780273438,105,305.6,1350
237331,5642,RKPK,9007,150,ASP,1,0,18L,35.19409942626953,128.93699645996094,8,174,,36R,35.169498443603516,128.9409942626953,8,354,
237330,5642,RKPK,10499,197,CON,1,0,18R,35.19390106201172,128.93499755859375,12,173.9,,36L,35.165199279785156,128.93899536132812,12,353.9,
237289,5653,RKSI,12303,197,ASPH,1,0,15L,37.4838981628418,126.44000244140625,23,145,,33R,37.45640182495117,126.46499633789062,23,325,
237288,5653,RKSI,12303,197,ASPH,1,0,15R,37.4818000793457,126.43599700927734,23,145,,33L,37.454200744628906,126.46099853515625,23,325,
313766,5653,RKSI,13123,197,ASPH,1,0,16L,37.47274,126.415631,,145,,34R,37.443432,126.441697,,325,
346105,5653,RKSI,12303,197,ASPH,1,0,16R,37.468746,126.413446,23,145,,34L,37.441272,126.437882,23,325,
237323,5656,RKSS,11811,148,ASP,1,0,14L,37.5703010559082,126.77799987792969,38,135,,32R,37.547401428222656,126.80699920654297,42,315,
237322,5656,RKSS,10499,197,ASP,1,0,14R,37.56800079345703,126.7760009765625,34,135,,32L,37.54759979248047,126.8010025024414,41,315,
237314,5661,RKTN,9000,150,CON,1,0,13L,35.9015998840332,128.64700317382812,112,124.2,,31R,35.88759994506836,128.6719970703125,120,304.2,
237313,5661,RKTN,9039,150,CON,1,0,13R,35.90060043334961,128.64599609375,111,124,,31L,35.88669967651367,128.67100524902344,111,304,
237299,5663,RKTU,9000,200,CON,1,0,06L,36.71009826660156,127.48699951171875,166,51.8,,24R,36.72529983520508,127.51100158691406,185,231.8,
237298,5663,RKTU,9000,150,CON,1,0,06R,36.70790100097656,127.48799896240234,191,52,,24L,36.722900390625,127.51100158691406,191,232,
237220,5671,ROAH,9840,150,ASP,1,0,18L,26.209299087524414,127.6449966430664,11,177,138,36R,26.182300567626953,127.64600372314453,9,357,
334164,5671,ROAH,8858,197,ASPH,0,0,18R,26.203100204467773,127.63200378417969,16,177,,36L,26.178699493408203,127.63400268554688,14,357,
237218,5673,RODN,12100,300,ASP,1,0,05L,26.346200942993164,127.7509994506836,63,51,,23R,26.36720085144043,127.77999877929688,128,231,
237217,5673,RODN,12100,200,CON,1,0,05R,26.3439998626709,127.75499725341797,74,51,,23L,26.364999771118164,127.78399658203125,133,231,
238431,5686,RPLB,9003,148,ASP,1,0,07,14.78969955444336,120.26000213623047,47,67,,25,14.799200057983398,120.28299713134766,53,247,
238483,5687,RPLC,10499,148,CON,0,1,02L,15.170599937438965,120.552001953125,484,21,,20R,15.197600364685059,120.56300354003906,419,201,
238482,5687,RPLC,10499,197,CON,1,0,02R,15.174400329589844,120.55799865722656,466,21.1,,20L,15.201399803161621,120.56900024414062,393,201.1,
238454,5688,RPLI,9120,148,CON,1,0,01,18.16360092163086,120.52999877929688,24,5.4,1181,19,18.188600540161133,120.53199768066406,22,185.4,
604406,336104,RPLK,8202,148,PEM,1,0,05,,,,,1485,23,,,,,1970
238414,5689,RPLL,12261,197,CON,1,0,06,14.49779987335205,121,16,60.3,580,24,14.51449966430664,121.02999877929688,75,240.3,490
238415,5689,RPLL,7408,148,CON,1,0,13,14.524200439453125,121.00299835205078,16,134.8,665,31,14.50979995727539,121.01799774169922,42,314.8,760
238446,5697,RPMD,9842,148,ASP,1,0,05,7.11667013168335,125.63500213623047,93,49.3,,23,7.134369850158691,125.65599822998047,96,229.3,
238484,5709,RPMR,10587,148,CON,1,0,17,6.072609901428223,125.09400177001953,505,173,,35,6.04364013671875,125.0979995727539,465,353,
308634,308633,RPMY,6890,148,Concrete,1,0,09,8.611470222473145,124.4469985961914,189,86,,27,8.612939834594727,124.46600341796875,189,266,
238427,5712,RPMZ,8560,144,ASP,1,0,09,6.923210144042969,122.0479965209961,23,93.8,,27,6.921629905700684,122.07099914550781,33,273.8,
532972,336116,RPSP,8202,,Asphalt,0,0,03,,,,,,21,,,,,
271131,35178,RPVB,6562,148,CON,1,0,03,,,,,,21,,,,,
238437,5739,RPVI,8202,148,ASP,1,0,02,10.822325,122.489417,132,24,,20,10.843592,122.497262,8,204,
238421,5741,RPVK,7175,148,CON,1,0,05,11.672900199890137,122.36900329589844,,49,,23,11.685999870300293,122.38400268554688,,229,
602537,5742,RPVM,8399,148,CON,0,0,04L,10.302517,123.971672,27,44,,22R,10.318928,123.988144,27,224,
238434,5742,RPVM,10860,148,ASP,1,0,04R,10.296953,123.968788,18,45,,22L,10.318175,123.990097,28,225,
238413,5744,RPVP,8530,148,CON,1,0,09,9.742630004882812,118.74700164794922,71,92.5,,27,9.741609573364258,118.77100372314453,25,272.5,
536354,350214,RSI,12139,148,ASP,1,0,15L,,,,,,33R,,,,,
604694,350214,RSI,3281,70,ASP,0,1,15R,,,,,,33L,,,,,
233052,5769,SAAR,9842,148,CON,1,0,02,-32.91680145263672,-60.787601470947266,82,10,,20,-32.89030075073242,-60.78160095214844,77,190,
